product_id,product_name,category,subcategory,formality,season,materials,size,color,brand_tier,price,stock,release_date
1295,Boss Chinos,Pants,Chinos,Athletic,Spring,"Denim, Cotton, Wool",M,Purple,Premium,278.05,0,2023-02-16
1296,Diesel Leggings,Pants,Leggings,Athletic,Spring,"Wool, Denim, Cotton",L,Blue,Premium,465.11,0,2022-07-16
1297,Boss Oxford,Shirts,Oxford,Party,Winter,"Velvet, Silk",S,Aqua,Premium,228.99,0,2023-11-15
1298,Mango Mini,Dresses,Mini,Formal,Winter,"Chiffon, Silk",XS,Teal,Fast Fashion,108.13,0,2022-03-16
1299,Mango Maxi,Dresses,Maxi,Casual,Summer,"Silk, Satin",M,Green,Fast Fashion,77.32,76,2024-10-23
1300,Gap Parka,Outerwear,Parka,Formal,Fall,Cashmere,S,Lime,Fast Fashion,30.16,76,2023-01-07
1301,Calvin Klein Polo,Shirts,Polo,Athletic,Summer,"Cotton, Polyester",M,Black,Premium,499.8,0,2023-04-04
1302,Levi's Blouse,Shirts,Blouse,Office,Winter,Polyester,M,Green,Premium,305.36,0,2024-05-28
1303,Zara Wedding,Dresses,Wedding,Party,Fall,"Satin, Chiffon",L,Olive,Fast Fashion,50.06,88,2023-05-19
1304,Zara Blazer,Outerwear,Blazer,Beach,Fall,Polyester,M,Gray,Fast Fashion,17.05,34,2024-10-06
1305,H&M Jacket,Outerwear,Jacket,Party,Summer,"Leather, Wool",L,White,Fast Fashion,82.96,64,2022-08-28
1306,Gap Maxi,Dresses,Maxi,Casual,Spring,"Chiffon, Silk",S,Black,Fast Fashion,89.2,24,2022-07-10
1307,Zara Jeans,Pants,Jeans,Party,Spring,Wool,S,Silver,Fast Fashion,73.7,30,2024-06-25
1308,Gap Slacks,Pants,Slacks,Party,Fall,Cotton,L,Purple,Fast Fashion,54.81,69,2022-02-07
1309,Calvin Klein Wedding,Dresses,Wedding,Athletic,Spring,"Silk, Chiffon, Satin",M,Green,Premium,407.95,1,2022-10-07
1310,H&M Polo,Shirts,Polo,Casual,All-Season,Rayon,XL,Olive,Fast Fashion,46.17,7,2022-10-04
1311,Prada Blazer,Outerwear,Blazer,Formal,Fall,"Wool, Leather",L,Aqua,Luxury,2963.24,0,2024-10-04
1312,Uniqlo Jacket,Outerwear,Jacket,Casual,Fall,Silk,S,Navy,Fast Fashion,55.09,34,2022-11-22
1313,Gap Maxi,Dresses,Maxi,Formal,Spring,Chiffon,L,Yellow,Fast Fashion,82.96,30,2024-10-19
1314,Tommy Hilfiger Blouse,Shirts,Blouse,Office,Spring,Polyester,XS,Yellow,Premium,171.46,0,2022-01-14
1315,Boss Midi,Dresses,Midi,Formal,Summer,"Chiffon, Satin",XL,Black,Premium,374.33,0,2022-02-25
1316,Versace Jeans,Pants,Jeans,Party,Fall,Cotton,M,Teal,Luxury,2172.26,0,2024-04-16
1317,Gucci Oxford,Shirts,Oxford,Party,Spring,Polyester,M,Silver,Luxury,628.45,0,2024-10-31
1318,Mango Maxi,Dresses,Maxi,Party,Spring,"Silk, Chiffon",S,Purple,Fast Fashion,115.99,32,2022-01-20
1319,Diesel Blazer,Outerwear,Blazer,Formal,Summer,Leather,M,Black,Premium,294.19,0,2023-09-18
1320,H&M Coat,Outerwear,Coat,Casual,Spring,"Cashmere, Satin, Velvet",S,Lime,Fast Fashion,93.35,67,2024-07-22
1321,H&M Cargo,Pants,Cargo,Party,Fall,Denim,M,Olive,Fast Fashion,78.11,61,2023-01-29
1322,Levi's Mini,Dresses,Mini,Party,Summer,"Silk, Chiffon",XS,Olive,Premium,209.34,0,2023-01-28
1323,Levi's Chinos,Pants,Chinos,Casual,Spring,"Leather, Velvet",M,Gray,Premium,305.31,0,2023-10-22
1324,Gap Jeans,Pants,Jeans,Office,Spring,"Wool, Cotton, Denim",XS,Fuchsia,Fast Fashion,77.96,8,2024-02-22
1325,Levi's Cargo,Pants,Cargo,Beach,Fall,Spandex,S,Green,Premium,496.17,0,2022-03-29
1326,Mango Parka,Outerwear,Parka,Party,Winter,"Polyester, Wool, Leather",S,Teal,Fast Fashion,18.4,79,2022-04-03
1327,Calvin Klein Parka,Outerwear,Parka,Beach,Summer,"Tweed, Cashmere",XL,Fuchsia,Premium,379.54,0,2024-11-22
1328,Uniqlo Windbreaker,Outerwear,Windbreaker,Office,Summer,"Leather, Wool",S,Aqua,Fast Fashion,107.08,16,2023-08-18
1329,Tommy Hilfiger Midi,Dresses,Midi,Beach,Winter,"Chiffon, Satin, Silk",XL,Olive,Premium,207.08,0,2024-05-14
1330,Mango Polo,Shirts,Polo,Formal,Summer,"Spandex, Wool, Cashmere",M,Blue,Fast Fashion,27.99,0,2022-05-06
1331,Mango Coat,Outerwear,Coat,Office,Winter,"Leather, Wool, Polyester",M,Green,Fast Fashion,31.4,41,2022-08-10
1332,Levi's Oxford,Shirts,Oxford,Office,Spring,Linen,S,Blue,Premium,234.57,3,2023-12-24
1333,Tommy Hilfiger Coat,Outerwear,Coat,Office,Spring,"Wool, Leather, Polyester",S,Yellow,Premium,243.46,0,2022-09-04
1334,H&M Chinos,Pants,Chinos,Casual,Summer,Denim,XS,Black,Fast Fashion,114.95,55,2023-11-07
1335,Diesel Midi,Dresses,Midi,Athletic,Summer,"Satin, Silk",M,Green,Premium,89.88,8,2024-07-17
1336,H&M Blazer,Outerwear,Blazer,Party,Summer,"Spandex, Tweed",XS,White,Fast Fashion,76.22,56,2022-03-13
1337,Balenciaga Coat,Outerwear,Coat,Formal,Fall,Polyester,M,White,Luxury,1107.01,0,2024-06-26
1338,Zara Polo,Shirts,Polo,Office,Spring,"Rayon, Denim",L,Olive,Fast Fashion,90.21,0,2023-09-30
1339,Diesel Mini,Dresses,Mini,Office,Winter,"Polyester, Cashmere",M,Lime,Premium,327.72,0,2024-12-13
1340,Louis Vuitton Polo,Shirts,Polo,Beach,Winter,Linen,M,Olive,Luxury,764.57,0,2023-11-13
1341,Mango Slacks,Pants,Slacks,Formal,Summer,"Wool, Denim",S,Teal,Fast Fashion,120.13,0,2022-02-03
1342,Uniqlo Cocktail,Dresses,Cocktail,Formal,Fall,"Satin, Chiffon, Silk",L,Aqua,Fast Fashion,118.64,44,2022-06-02
1343,Balenciaga Maxi,Dresses,Maxi,Office,Spring,"Chiffon, Silk",S,Silver,Luxury,738.63,0,2024-03-05
1344,Mango Coat,Outerwear,Coat,Casual,Summer,"Polyester, Wool, Leather",S,Purple,Fast Fashion,95.34,8,2023-02-20
1345,Tommy Hilfiger Coat,Outerwear,Coat,Party,Spring,Polyester,M,Olive,Premium,345.56,0,2022-02-20
1346,Boss T-Shirt,Shirts,T-Shirt,Office,Spring,Polyester,M,Maroon,Premium,283.79,0,2024-01-17
1347,Zara Dress Shirt,Shirts,Dress Shirt,Party,All-Season,Cotton,L,Maroon,Fast Fashion,20.09,68,2022-08-14
1348,Boss Dress Shirt,Shirts,Dress Shirt,Beach,Fall,"Cotton, Polyester, Linen",M,Silver,Premium,138.16,0,2023-08-25
1349,Gap Jacket,Outerwear,Jacket,Beach,Spring,"Polyester, Leather",S,Gray,Fast Fashion,109.44,58,2022-09-25
1350,Zara Blazer,Outerwear,Blazer,Formal,Fall,Leather,M,Navy,Fast Fashion,87.7,36,2022-01-21
1351,Gap Dress Shirt,Shirts,Dress Shirt,Party,Fall,"Polyester, Linen, Cotton",XS,Yellow,Fast Fashion,36.21,49,2024-09-13
1352,Mango Blouse,Shirts,Blouse,Beach,Spring,"Polyester, Cotton",L,Fuchsia,Fast Fashion,24.82,68,2023-03-27
1353,Gap Coat,Outerwear,Coat,Casual,Summer,"Wool, Leather, Polyester",S,Purple,Fast Fashion,108.57,63,2022-03-09
1354,Tommy Hilfiger Slacks,Pants,Slacks,Formal,Fall,"Denim, Wool",L,Blue,Premium,415.42,0,2023-05-16
1355,Boss Slacks,Pants,Slacks,Office,Spring,Cotton,S,Yellow,Premium,251.16,0,2022-10-30
1356,Boss Chinos,Pants,Chinos,Athletic,Fall,"Leather, Chiffon, Satin",S,Purple,Premium,274.22,1,2024-03-31
1357,Mango Slacks,Pants,Slacks,Formal,Spring,"Wool, Cotton",L,Fuchsia,Fast Fashion,110.79,21,2024-08-30
1358,H&M Jeans,Pants,Jeans,Party,Spring,"Satin, Velvet, Rayon",L,White,Fast Fashion,94.54,38,2022-01-26
1359,Uniqlo Cocktail,Dresses,Cocktail,Casual,Summer,"Satin, Chiffon, Silk",XL,Yellow,Fast Fashion,75.83,81,2023-04-12
1360,Gap Coat,Outerwear,Coat,Casual,Fall,"Wool, Leather",XL,Olive,Fast Fashion,34.97,0,2023-03-24
1361,Levi's Maxi,Dresses,Maxi,Office,Fall,"Cashmere, Polyester",L,Navy,Premium,434.58,0,2022-06-29
1362,Mango Cargo,Pants,Cargo,Athletic,Fall,"Wool, Cotton",L,Gray,Fast Fashion,33.14,53,2024-06-02
1363,Mango Polo,Shirts,Polo,Formal,Fall,Cotton,M,White,Fast Fashion,81.67,84,2024-10-09
1364,Gap Parka,Outerwear,Parka,Party,Summer,"Leather, Wool, Polyester",M,Navy,Fast Fashion,115.35,17,2022-11-02
1365,Uniqlo Dress Shirt,Shirts,Dress Shirt,Party,Summer,"Polyester, Cotton",L,Maroon,Fast Fashion,90.04,0,2024-05-27
1366,Mango Polo,Shirts,Polo,Formal,Fall,Polyester,M,Green,Fast Fashion,60.69,82,2023-09-05
1367,Diesel Blouse,Shirts,Blouse,Office,Summer,"Polyester, Linen",S,Maroon,Premium,155.51,0,2024-08-20
1368,Calvin Klein Wedding,Dresses,Wedding,Casual,Summer,"Silk, Chiffon",XS,Silver,Premium,266.23,2,2024-10-29
1369,Boss Cargo,Pants,Cargo,Athletic,Summer,"Cotton, Denim, Wool",M,Purple,Premium,157.08,0,2022-04-22
1370,Mango Dress Shirt,Shirts,Dress Shirt,Athletic,Summer,"Polyester, Cotton, Linen",S,Green,Fast Fashion,117.06,41,2023-11-09
1371,Gap Jeans,Pants,Jeans,Party,Fall,"Velvet, Linen",M,White,Fast Fashion,59.35,86,2022-09-29
1372,Uniqlo Oxford,Shirts,Oxford,Athletic,Summer,"Cotton, Linen, Polyester",S,Olive,Fast Fashion,119.67,18,2024-12-12
1373,Zara Cocktail,Dresses,Cocktail,Athletic,Winter,"Satin, Chiffon",S,White,Fast Fashion,73.43,12,2023-08-12
1374,Zara T-Shirt,Shirts,T-Shirt,Formal,Winter,"Tweed, Satin, Nylon",XS,Green,Fast Fashion,56.56,76,2023-08-30
1375,Boss Jacket,Outerwear,Jacket,Formal,Fall,"Tweed, Chiffon, Velvet",M,Yellow,Premium,225.47,0,2022-04-29
1376,H&M Coat,Outerwear,Coat,Formal,Summer,Wool,L,Green,Fast Fashion,25.16,89,2022-04-04
1377,H&M Jacket,Outerwear,Jacket,Beach,Summer,Linen,S,Olive,Fast Fashion,56.47,65,2023-07-16
1378,Mango Jacket,Outerwear,Jacket,Office,Spring,"Wool, Leather",S,Aqua,Fast Fashion,22.13,18,2024-12-03
1379,Mango Polo,Shirts,Polo,Beach,Spring,"Linen, Cotton, Polyester",S,Lime,Fast Fashion,77.31,0,2022-02-16
1380,Mango Windbreaker,Outerwear,Windbreaker,Formal,Summer,Leather,XL,Teal,Fast Fashion,96.03,0,2024-08-24
1381,Gap Maxi,Dresses,Maxi,Athletic,All-Season,"Tweed, Velvet",M,White,Fast Fashion,79.64,43,2022-07-06
1382,Mango Blazer,Outerwear,Blazer,Office,Summer,Wool,XS,Olive,Fast Fashion,21.01,52,2023-08-22
1383,H&M Oxford,Shirts,Oxford,Party,Winter,Tweed,S,White,Fast Fashion,30.25,18,2022-01-11
1384,Mango Parka,Outerwear,Parka,Casual,All-Season,Leather,S,Silver,Fast Fashion,118.57,68,2023-04-04
1385,Diesel Polo,Shirts,Polo,Party,Summer,Cotton,XL,Olive,Premium,453.59,2,2024-07-13
1386,Boss Coat,Outerwear,Coat,Beach,All-Season,"Polyester, Wool",S,Silver,Premium,94.26,0,2023-05-19
1387,Uniqlo Jacket,Outerwear,Jacket,Beach,Summer,Polyester,XL,Fuchsia,Fast Fashion,35.73,0,2023-05-19
1388,Zara Blouse,Shirts,Blouse,Beach,Fall,"Linen, Cotton, Polyester",L,Green,Fast Fashion,46.04,30,2022-06-30
1389,Calvin Klein Blazer,Outerwear,Blazer,Beach,Spring,"Wool, Polyester",L,Lime,Premium,394.36,0,2024-01-27
1390,Uniqlo Blouse,Shirts,Blouse,Athletic,Summer,Cotton,M,Blue,Fast Fashion,52.43,4,2024-01-12
1391,Tommy Hilfiger Midi,Dresses,Midi,Athletic,Spring,"Silk, Satin",S,Navy,Premium,291.06,0,2023-09-11
1392,Gap Mini,Dresses,Mini,Casual,Summer,Cashmere,M,Silver,Fast Fashion,59.21,41,2024-01-26
1393,Mango Chinos,Pants,Chinos,Formal,Summer,Cotton,M,Blue,Fast Fashion,99.38,44,2024-04-14
1394,Boss Wedding,Dresses,Wedding,Casual,Winter,"Chiffon, Silk",XL,Green,Premium,200.41,6,2022-03-07
1395,Zara Coat,Outerwear,Coat,Casual,Spring,"Wool, Polyester, Leather",XS,Aqua,Fast Fashion,61.82,36,2024-04-15
1396,Boss Polo,Shirts,Polo,Party,Fall,Spandex,M,Gray,Premium,172.96,0,2023-01-13
1397,Balenciaga Oxford,Shirts,Oxford,Office,Summer,"Polyester, Linen, Cotton",S,Blue,Luxury,341.26,2,2024-08-20
1398,Uniqlo Windbreaker,Outerwear,Windbreaker,Beach,Fall,Leather,M,Purple,Fast Fashion,38.6,61,2023-11-25
1399,Zara Jeans,Pants,Jeans,Casual,All-Season,"Wool, Denim, Cotton",M,Gray,Fast Fashion,92.24,40,2022-08-22
1400,Uniqlo Mini,Dresses,Mini,Formal,Winter,"Chiffon, Silk",M,Gray,Fast Fashion,51.02,52,2024-12-02
1401,Mango T-Shirt,Shirts,T-Shirt,Formal,Spring,"Polyester, Cotton",XL,Gray,Fast Fashion,30.74,0,2022-02-09
1402,Uniqlo Slacks,Pants,Slacks,Casual,All-Season,"Wool, Cotton",XL,Blue,Fast Fashion,70.3,2,2024-01-17
1403,Boss T-Shirt,Shirts,T-Shirt,Casual,Summer,"Polyester, Cotton",S,Olive,Premium,202.79,4,2024-04-18
1404,Gap Mini,Dresses,Mini,Athletic,All-Season,Satin,S,White,Fast Fashion,19.99,68,2024-06-09
1405,Gucci Maxi,Dresses,Maxi,Formal,Winter,Rayon,S,Aqua,Luxury,1611.41,0,2022-09-05
1406,Balenciaga Mini,Dresses,Mini,Formal,Summer,Chiffon,S,Teal,Luxury,862.41,2,2024-04-27
1407,Prada Jacket,Outerwear,Jacket,Office,Fall,"Wool, Polyester, Leather",L,Green,Luxury,887.99,0,2023-05-05
1408,Mango Parka,Outerwear,Parka,Formal,Spring,"Polyester, Leather",M,Black,Fast Fashion,27.96,0,2024-12-17
1409,Zara Midi,Dresses,Midi,Casual,Summer,Wool,L,Aqua,Fast Fashion,73.43,50,2023-02-01
1410,Diesel Wedding,Dresses,Wedding,Office,Fall,"Leather, Linen",S,Teal,Premium,300.27,0,2023-11-19
1411,Balenciaga Windbreaker,Outerwear,Windbreaker,Beach,Fall,"Velvet, Nylon",L,Yellow,Luxury,2421.01,0,2024-03-01
1412,Versace Windbreaker,Outerwear,Windbreaker,Beach,Winter,Leather,M,Fuchsia,Luxury,2073.67,0,2024-07-14
1413,Calvin Klein Polo,Shirts,Polo,Casual,Winter,"Linen, Polyester",M,Yellow,Premium,327.96,0,2023-03-20
1414,Gucci Blazer,Outerwear,Blazer,Formal,Summer,"Polyester, Wool",M,Navy,Luxury,1516.72,1,2023-03-05
1415,Diesel Blazer,Outerwear,Blazer,Beach,Summer,Wool,S,Teal,Premium,199.04,4,2023-07-17
1416,Versace Chinos,Pants,Chinos,Beach,Fall,Denim,XS,Green,Luxury,2659.11,7,2024-09-05
1417,Mango Midi,Dresses,Midi,Office,Summer,"Chiffon, Silk, Satin",L,Purple,Fast Fashion,116.65,43,2024-02-19
1418,Mango Wedding,Dresses,Wedding,Athletic,Fall,"Chiffon, Silk, Satin",L,Gray,Fast Fashion,39.88,14,2024-10-04
1419,Gucci Maxi,Dresses,Maxi,Beach,Winter,"Satin, Chiffon",S,Aqua,Luxury,2263.08,0,2023-01-10
1420,Balenciaga Jacket,Outerwear,Jacket,Athletic,All-Season,Leather,XL,Purple,Luxury,2416.05,0,2024-04-13
1421,Boss Chinos,Pants,Chinos,Beach,Fall,Wool,S,Black,Premium,210.66,0,2022-08-17
1422,Zara Slacks,Pants,Slacks,Party,Summer,Silk,M,Aqua,Fast Fashion,39.27,19,2022-01-03
1423,Diesel Windbreaker,Outerwear,Windbreaker,Party,Fall,"Rayon, Velvet",L,Aqua,Premium,486.0,0,2022-07-18
1424,Diesel T-Shirt,Shirts,T-Shirt,Party,Spring,Polyester,S,Lime,Premium,257.86,0,2022-09-22
1425,Mango Oxford,Shirts,Oxford,Athletic,Summer,"Linen, Cotton, Polyester",M,White,Fast Fashion,62.47,14,2023-09-10
1426,Mango Cocktail,Dresses,Cocktail,Party,Fall,"Silk, Satin",L,Yellow,Fast Fashion,27.66,69,2023-12-20
1427,Diesel Midi,Dresses,Midi,Athletic,Summer,"Satin, Silk",M,Yellow,Premium,321.68,0,2023-02-09
1428,Mango T-Shirt,Shirts,T-Shirt,Athletic,Fall,Cashmere,M,Purple,Fast Fashion,36.25,46,2022-10-13
1429,Zara Chinos,Pants,Chinos,Party,Summer,"Rayon, Velvet, Polyester",XL,Aqua,Fast Fashion,58.17,32,2024-04-13
1430,Zara Mini,Dresses,Mini,Party,Winter,Silk,L,Fuchsia,Fast Fashion,33.46,45,2023-12-05
1431,Gap Parka,Outerwear,Parka,Party,Summer,"Linen, Satin",S,Teal,Fast Fashion,62.58,0,2023-09-09
1432,Gap Maxi,Dresses,Maxi,Formal,Fall,"Satin, Chiffon, Silk",L,Purple,Fast Fashion,95.61,5,2024-07-08
1433,Balenciaga Slacks,Pants,Slacks,Office,Winter,Cotton,L,Fuchsia,Luxury,935.8,0,2024-10-17
1434,Boss Cargo,Pants,Cargo,Office,Summer,Cotton,XL,Teal,Premium,365.78,7,2024-01-30
1435,Zara Cargo,Pants,Cargo,Beach,Spring,"Spandex, Cashmere",XS,Olive,Fast Fashion,95.8,80,2022-12-04
1436,Mango Cocktail,Dresses,Cocktail,Athletic,Summer,"Silk, Satin",M,Aqua,Fast Fashion,82.85,50,2022-05-04
1437,Levi's Blouse,Shirts,Blouse,Party,Spring,"Linen, Polyester",M,Navy,Premium,496.45,0,2024-05-03
1438,Gap Jeans,Pants,Jeans,Office,Summer,Polyester,M,Black,Fast Fashion,83.7,51,2023-12-22
1439,Calvin Klein Jeans,Pants,Jeans,Athletic,Summer,"Wool, Cotton",M,Lime,Premium,370.7,0,2024-11-25
1440,Gap Cocktail,Dresses,Cocktail,Formal,Winter,Wool,S,Olive,Fast Fashion,58.4,76,2024-04-05
1441,Boss Mini,Dresses,Mini,Casual,Fall,"Spandex, Denim, Nylon",L,Navy,Premium,452.35,0,2024-09-25
1442,Mango Blouse,Shirts,Blouse,Office,Spring,Nylon,M,Black,Fast Fashion,43.87,41,2024-04-01
1443,Prada Coat,Outerwear,Coat,Beach,Winter,"Polyester, Leather",L,Green,Luxury,2905.45,0,2024-01-18
1444,Zara Leggings,Pants,Leggings,Casual,Spring,"Cotton, Denim, Wool",S,Fuchsia,Fast Fashion,84.4,32,2024-01-02
1445,Zara Maxi,Dresses,Maxi,Athletic,Fall,Wool,XS,Yellow,Fast Fashion,21.3,52,2023-10-12
1446,Gucci Blouse,Shirts,Blouse,Party,Spring,"Cotton, Linen",XL,White,Luxury,1272.05,0,2023-12-23
1447,Levi's Maxi,Dresses,Maxi,Casual,Fall,"Satin, Chiffon, Silk",L,Lime,Premium,280.62,0,2024-11-06
1448,Calvin Klein Leggings,Pants,Leggings,Formal,Winter,Denim,XS,Lime,Premium,313.88,0,2023-02-06
1449,H&M Polo,Shirts,Polo,Office,Winter,Cotton,M,Black,Fast Fashion,76.39,76,2022-09-09
1450,Mango Windbreaker,Outerwear,Windbreaker,Athletic,All-Season,"Cotton, Cashmere, Linen",M,White,Fast Fashion,81.64,32,2022-01-02
1451,Diesel Midi,Dresses,Midi,Formal,Fall,"Chiffon, Silk",S,Blue,Premium,194.52,0,2024-07-22
1452,Uniqlo Oxford,Shirts,Oxford,Office,Spring,Polyester,M,Blue,Fast Fashion,106.63,9,2024-12-14
1453,Mango Cocktail,Dresses,Cocktail,Casual,Fall,"Silk, Satin",S,Teal,Fast Fashion,60.02,44,2022-12-17
1454,Calvin Klein Dress Shirt,Shirts,Dress Shirt,Casual,Summer,"Cotton, Polyester",XL,Olive,Premium,343.96,2,2024-11-15
1455,Calvin Klein Wedding,Dresses,Wedding,Office,Fall,Silk,M,Purple,Premium,254.84,0,2023-11-12
1456,H&M Leggings,Pants,Leggings,Casual,Fall,"Denim, Wool",S,Lime,Fast Fashion,55.46,82,2024-04-07
1457,Calvin Klein Cargo,Pants,Cargo,Athletic,Fall,"Denim, Wool",L,Green,Premium,300.95,0,2022-03-12
1458,Uniqlo Coat,Outerwear,Coat,Party,Winter,Wool,L,Gray,Fast Fashion,52.48,22,2024-01-14
1459,Boss Polo,Shirts,Polo,Party,Summer,Wool,S,Aqua,Premium,378.95,0,2024-08-04
1460,Mango Polo,Shirts,Polo,Athletic,Summer,"Cotton, Linen",M,Navy,Fast Fashion,59.21,50,2024-03-30
1461,Boss Oxford,Shirts,Oxford,Casual,Winter,Velvet,S,Yellow,Premium,233.43,0,2023-01-29
1462,H&M T-Shirt,Shirts,T-Shirt,Beach,Summer,"Linen, Polyester",M,Aqua,Fast Fashion,39.55,48,2022-11-03
1463,Gap Cargo,Pants,Cargo,Office,Spring,"Denim, Wool",XL,Olive,Fast Fashion,109.38,1,2024-03-18
1464,Zara Polo,Shirts,Polo,Formal,Spring,Cashmere,S,Navy,Fast Fashion,22.31,83,2023-01-12
1465,Mango Slacks,Pants,Slacks,Formal,Spring,Wool,S,Fuchsia,Fast Fashion,16.51,1,2024-03-20
1466,Zara Jeans,Pants,Jeans,Office,Fall,"Wool, Denim",S,Maroon,Fast Fashion,67.03,35,2022-02-05
1467,Mango Maxi,Dresses,Maxi,Office,Summer,"Silk, Chiffon, Satin",L,Green,Fast Fashion,67.82,24,2024-04-07
1468,H&M Oxford,Shirts,Oxford,Party,Winter,"Linen, Cotton",M,White,Fast Fashion,27.81,64,2024-11-05
1469,Mango Slacks,Pants,Slacks,Athletic,Spring,"Wool, Cotton",S,Navy,Fast Fashion,90.45,83,2023-05-30
1470,Gap Blazer,Outerwear,Blazer,Formal,Spring,"Wool, Leather",L,Fuchsia,Fast Fashion,92.53,78,2024-03-20
1471,Boss Chinos,Pants,Chinos,Party,Spring,"Silk, Polyester",XL,Purple,Premium,105.49,0,2024-12-02
1472,Mango T-Shirt,Shirts,T-Shirt,Office,Spring,Wool,XS,Teal,Fast Fashion,118.58,0,2024-04-14
1473,Levi's T-Shirt,Shirts,T-Shirt,Beach,All-Season,Cashmere,S,Maroon,Premium,340.46,0,2022-07-03
1474,Boss Jeans,Pants,Jeans,Casual,Summer,"Nylon, Satin",S,Navy,Premium,316.03,0,2022-02-27
1475,Tommy Hilfiger Wedding,Dresses,Wedding,Formal,Spring,Satin,L,Lime,Premium,265.54,0,2023-02-22
1476,Tommy Hilfiger Cocktail,Dresses,Cocktail,Formal,Spring,"Silk, Chiffon, Satin",M,Green,Premium,278.66,0,2023-07-16
1477,Calvin Klein Blouse,Shirts,Blouse,Formal,Fall,Cotton,M,Blue,Premium,231.31,0,2022-02-09
1478,Boss Dress Shirt,Shirts,Dress Shirt,Athletic,Summer,"Polyester, Linen",L,Navy,Premium,125.01,0,2024-10-11
1479,Calvin Klein Parka,Outerwear,Parka,Office,Spring,Chiffon,S,Blue,Premium,207.02,0,2022-12-25
1480,H&M Cocktail,Dresses,Cocktail,Beach,Summer,"Silk, Chiffon, Satin",L,Blue,Fast Fashion,22.04,60,2022-01-20
1481,Tommy Hilfiger T-Shirt,Shirts,T-Shirt,Athletic,Spring,Polyester,XL,Fuchsia,Premium,463.46,0,2023-01-11
1482,Mango Cocktail,Dresses,Cocktail,Office,Summer,"Silk, Satin",XL,Gray,Fast Fashion,29.13,28,2024-09-29
1483,Gap Polo,Shirts,Polo,Party,Spring,Polyester,S,Green,Fast Fashion,32.67,49,2022-02-26
1484,Mango Blouse,Shirts,Blouse,Casual,Summer,Cotton,S,Black,Fast Fashion,55.74,13,2023-04-11
1485,H&M Midi,Dresses,Midi,Athletic,Summer,"Satin, Silk",M,Maroon,Fast Fashion,74.09,86,2023-12-02
1486,Gucci Blouse,Shirts,Blouse,Formal,Summer,"Denim, Rayon, Velvet",M,Yellow,Luxury,2722.36,0,2023-10-22
1487,Tommy Hilfiger Cargo,Pants,Cargo,Beach,Summer,Cotton,XS,Green,Premium,406.22,0,2024-09-11
1488,Mango Oxford,Shirts,Oxford,Athletic,Fall,"Linen, Cotton",S,Yellow,Fast Fashion,60.36,63,2024-12-05
1489,Gap Jeans,Pants,Jeans,Athletic,Summer,"Wool, Denim",XS,Green,Fast Fashion,118.87,18,2023-03-08
1490,Mango Parka,Outerwear,Parka,Office,Winter,Polyester,M,Maroon,Fast Fashion,60.38,7,2023-02-21
1491,H&M Chinos,Pants,Chinos,Office,Summer,"Spandex, Nylon",XS,Maroon,Fast Fashion,63.84,25,2023-02-01
1492,H&M Polo,Shirts,Polo,Formal,Summer,"Cotton, Polyester",XL,Purple,Fast Fashion,38.62,38,2023-06-02
1493,Mango Parka,Outerwear,Parka,Office,Fall,"Leather, Wool",XS,Lime,Fast Fashion,84.56,51,2024-06-01
1494,Gap Cargo,Pants,Cargo,Office,Fall,"Wool, Denim",M,Lime,Fast Fashion,88.28,66,2023-07-26
1495,Zara Cocktail,Dresses,Cocktail,Casual,Summer,"Rayon, Polyester",M,Gray,Fast Fashion,52.62,46,2023-03-18
1496,Versace Dress Shirt,Shirts,Dress Shirt,Office,Spring,"Linen, Cotton, Polyester",L,Navy,Luxury,1646.57,1,2024-12-17
1497,Levi's Chinos,Pants,Chinos,Formal,Fall,"Cashmere, Satin, Nylon",M,Green,Premium,372.63,2,2024-02-10
1498,Zara Windbreaker,Outerwear,Windbreaker,Athletic,Summer,"Leather, Wool, Polyester",L,Gray,Fast Fashion,119.36,35,2024-09-15
1499,Zara Parka,Outerwear,Parka,Party,All-Season,Polyester,M,Blue,Fast Fashion,42.13,5,2023-01-25
1500,Uniqlo Blouse,Shirts,Blouse,Beach,Fall,"Denim, Chiffon",L,White,Fast Fashion,87.57,18,2023-03-09
